ftu,pmcid,graphic,sex_tag,value,unit
prostate glandular acinus,PMC4729924,ncomms10055-f2,female,10,um
prostate glandular acinus,PMC4729924,ncomms10055-f2,male,5,um
prostate glandular acinus,PMC4729924,ncomms10055-f2,male,40,um
prostate glandular acinus,PMC4729924,ncomms10055-f2,male,20,um
prostate glandular acinus,PMC4729924,ncomms10055-f2,male,100,um
prostate glandular acinus,PMC4729924,ncomms10055-f2,male,100,um
prostate glandular acinus,PMC4729924,ncomms10055-f2,male,10,um
crypt of Lieberkuhn of large intestine,PMC4795612,pone.0151129.g004,male,40,um
crypt of Lieberkuhn of large intestine,PMC4795612,pone.0151129.g004,male,40,um
crypt of Lieberkuhn of large intestine,PMC4795612,pone.0151129.g004,female,40,um
crypt of Lieberkuhn of large intestine,PMC4795612,pone.0151129.g004,female,40,um
nephron,PMC4823598,PHY2-4-e12709-g001,female,50,um
red pulp of spleen,PMC4746228,11626_2015_9968_Fig5_HTML,female,200,um
red pulp of spleen,PMC4746228,11626_2015_9968_Fig5_HTML,female,100,um
nephron,PMC4823981,biolopen-5-013847-g5,male,200,um
nephron,PMC4823981,biolopen-5-013847-g5,male,200,um
nephron,PMC4823981,biolopen-5-013847-g5,male,20,um
nephron,PMC4823981,biolopen-5-013847-g5,female,200,um
nephron,PMC4823981,biolopen-5-013847-g5,female,200,um
nephron,PMC4823981,biolopen-5-013847-g5,female,20,um
nephron,PMC4823981,biolopen-5-013847-g2,female,20,um
nephron,PMC4823981,biolopen-5-013847-g2,female,100,um
nephron,PMC4823981,biolopen-5-013847-g2,female,100,um
nephron,PMC4823981,biolopen-5-013847-g2,female,200,um
nephron,PMC4823981,biolopen-5-013847-g2,female,200,um
nephron,PMC4823981,biolopen-5-013847-g2,female,200,um
nephron,PMC4823981,biolopen-5-013847-g2,female,200,um
nephron,PMC4823981,biolopen-5-013847-g2,male,20,um
nephron,PMC4823981,biolopen-5-013847-g2,male,100,um
nephron,PMC4823981,biolopen-5-013847-g2,male,100,um
nephron,PMC4823981,biolopen-5-013847-g2,male,200,um
nephron,PMC4823981,biolopen-5-013847-g2,male,200,um
nephron,PMC4823981,biolopen-5-013847-g2,male,200,um
nephron,PMC4823981,biolopen-5-013847-g2,male,200,um
nephron,PMC4754950,srep21776-f6,male,50,um
nephron,PMC4754950,srep21776-f6,male,50,um
nephron,PMC4754950,srep21776-f6,male,50,um
nephron,PMC4754950,srep21776-f6,male,50,um
descending limb of loop of Henle,PMC4830878,412_2015_571_Fig4_HTML,male,5,um
descending limb of loop of Henle,PMC4830878,412_2015_571_Fig4_HTML,male,10,um
descending limb of loop of Henle,PMC4830878,412_2015_571_Fig4_HTML,male,1,um
islet of Langerhans,PMC4788435,pgen.1005894.g004,male,10,um
nephron,PMC4788435,pgen.1005894.g004,male,10,um
inner medullary collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
inner medullary collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
inner medullary collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
inner medullary collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
nephron,PMC4788435,pgen.1005894.g004,male,10,um
nephron,PMC4788435,pgen.1005894.g004,male,10,um
nephron,PMC4788435,pgen.1005894.g004,male,10,um
islet of Langerhans,PMC4788435,pgen.1005894.g004,male,10,um
islet of Langerhans,PMC4788435,pgen.1005894.g004,male,10,um
islet of Langerhans,PMC4788435,pgen.1005894.g004,male,10,um
cortical collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
cortical collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
cortical collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
cortical collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
islet of Langerhans,PMC4788435,pgen.1005894.g004,male,10,um
nephron,PMC4788435,pgen.1005894.g004,male,10,um
inner medullary collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
inner medullary collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
inner medullary collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
inner medullary collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
nephron,PMC4788435,pgen.1005894.g004,male,10,um
nephron,PMC4788435,pgen.1005894.g004,male,10,um
nephron,PMC4788435,pgen.1005894.g004,male,10,um
islet of Langerhans,PMC4788435,pgen.1005894.g004,male,10,um
islet of Langerhans,PMC4788435,pgen.1005894.g004,male,10,um
islet of Langerhans,PMC4788435,pgen.1005894.g004,male,10,um
cortical collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
cortical collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
cortical collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
cortical collecting duct,PMC4788435,pgen.1005894.g004,male,10,um
papillary layer of dermis,PMC4778328,13048_2016_221_Fig7_HTML,female,50,um
papillary layer of dermis,PMC4778328,13048_2016_221_Fig7_HTML,female,100,um
papillary layer of dermis,PMC4778328,13048_2016_221_Fig7_HTML,female,10,um
nephron,PMC4833322,pone.0152812.g003,male,10,um
nephron,PMC4833322,pone.0152812.g003,male,10,um
nephron,PMC4833322,pone.0152812.g003,male,10,um
nephron,PMC4833322,pone.0152812.g003,male,10,um
nephron,PMC7351764,41598_2020_67588_Fig6_HTML,male,50,um
nephron,PMC7351764,41598_2020_67588_Fig6_HTML,male,50,um
nephron,PMC7351764,41598_2020_67588_Fig6_HTML,male,50,um
nephron,PMC7351764,41598_2020_67588_Fig6_HTML,male,50,um
intestinal villus,PMC7312397,41374_2020_411_Fig3_HTML,female,200,um
intestinal villus,PMC7312397,41374_2020_411_Fig3_HTML,female,100,um
papillary layer of dermis,PMC7312397,41374_2020_411_Fig3_HTML,female,200,um
papillary layer of dermis,PMC7312397,41374_2020_411_Fig3_HTML,female,100,um
intestinal villus,PMC7312397,41374_2020_411_Fig3_HTML,female,200,um
intestinal villus,PMC7312397,41374_2020_411_Fig3_HTML,female,100,um
papillary layer of dermis,PMC7312397,41374_2020_411_Fig3_HTML,female,200,um
papillary layer of dermis,PMC7312397,41374_2020_411_Fig3_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,male,20,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,male,70,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,male,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,male,70,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,male,20,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,male,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,male,70,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,male,20,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,male,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,female,20,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,70,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,female,70,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,20,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,70,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,20,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,female,20,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,70,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,female,70,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,20,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,70,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,20,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,female,20,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,70,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig2_HTML,female,70,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,20,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,70,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,20,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig2_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig3_HTML,female,200,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig3_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig3_HTML,female,20,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig3_HTML,female,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig3_HTML,female,200,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig3_HTML,female,20,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig3_HTML,female,100,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig3_HTML,female,200,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig3_HTML,female,20,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig4_HTML,female,100,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig4_HTML,female,200,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig4_HTML,female,50,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig4_HTML,female,200,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig4_HTML,female,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig4_HTML,female,50,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig4_HTML,female,200,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig4_HTML,female,100,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig4_HTML,female,50,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig5_HTML,male,70,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig5_HTML,male,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig5_HTML,male,70,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig5_HTML,male,100,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig5_HTML,male,70,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig5_HTML,male,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig5_HTML,female,70,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig5_HTML,female,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig5_HTML,female,70,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig5_HTML,female,100,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig5_HTML,female,70,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig5_HTML,female,100,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g004,male,500,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g004,male,50,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g004,male,500,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g004,male,50,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g004,female,500,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g004,female,50,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g004,female,500,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g004,female,50,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g004,female,500,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g004,female,50,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g004,female,500,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g004,female,50,um
pancreatic acinus,PMC7326292,gr5,female,10,um
pancreatic acinus,PMC7326292,gr5,female,20,um
crypt of Lieberkuhn of large intestine,PMC7359366,41598_2020_67876_Fig7_HTML,male,50,um
crypt of Lieberkuhn of large intestine,PMC7359366,41598_2020_67876_Fig7_HTML,male,20,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g003,male,500,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g003,male,50,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g003,male,500,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g003,male,50,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g003,female,500,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g003,female,50,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g003,female,500,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g003,female,50,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g003,female,500,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g003,female,50,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g003,female,500,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g003,female,50,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig7_HTML,male,10,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,male,40,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig7_HTML,male,50,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig7_HTML,male,40,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,male,10,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,male,50,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,male,40,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,male,10,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,male,50,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig7_HTML,female,10,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,female,40,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig7_HTML,female,50,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig7_HTML,female,40,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,female,10,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,female,50,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,female,40,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,female,10,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig7_HTML,female,50,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig8_HTML,female,200,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig8_HTML,female,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig8_HTML,female,200,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig8_HTML,female,100,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig8_HTML,female,200,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig8_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig8_HTML,male,200,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig8_HTML,male,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig8_HTML,male,200,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig8_HTML,male,100,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig8_HTML,male,200,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig8_HTML,male,100,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g005,male,500,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g005,male,50,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g005,male,500,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g005,male,50,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g005,male,500,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g005,male,50,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g005,male,500,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g005,male,50,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g005,female,500,um
papillary layer of dermis,PMC7353583,jfb-11-00045-g005,female,50,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g005,female,500,um
epidermal ridge of digit,PMC7353583,jfb-11-00045-g005,female,50,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig9_HTML,female,50,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig9_HTML,female,50,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig9_HTML,female,50,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig9_HTML,female,40,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig9_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig9_HTML,female,50,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig9_HTML,female,40,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig9_HTML,female,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig9_HTML,female,50,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig9_HTML,female,50,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig9_HTML,female,40,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig9_HTML,female,100,um
nephron,PMC7330860,thnov10p7319g002,female,40,um
prostate glandular acinus,PMC7310204,13039_2020_495_Fig1_HTML,male,20,um
prostate glandular acinus,PMC7310204,13039_2020_495_Fig1_HTML,female,20,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig1_HTML,female,200,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig1_HTML,female,200,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig1_HTML,female,200,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig6_HTML,female,70,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig6_HTML,female,70,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig6_HTML,female,20,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig6_HTML,female,14,um
red pulp of spleen,PMC7343761,418_2020_1861_Fig6_HTML,female,100,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig6_HTML,female,20,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig6_HTML,female,14,um
papillary layer of dermis,PMC7343761,418_2020_1861_Fig6_HTML,female,100,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig6_HTML,female,70,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig6_HTML,female,20,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig6_HTML,female,14,um
white pulp of spleen,PMC7343761,418_2020_1861_Fig6_HTML,female,100,um
nephron,PMC11549365,41419_2024_7200_Fig1_HTML,female,10,um
nephron,PMC11549365,41419_2024_7200_Fig1_HTML,female,10,um
nephron,PMC11549365,41419_2024_7200_Fig1_HTML,female,10,um
papillary layer of dermis,PMC11525966,41598_2024_74206_Fig6_HTML,female,50,um
papillary layer of dermis,PMC11525966,41598_2024_74206_Fig6_HTML,female,50,um
thick ascending limb of loop of Henle,PMC11554256,biolopen-13-061730-g2,male,50,um
liver lobule,PMC11554141,pone.0312835.g008,female,100,um
prostate glandular acinus,PMC11537416,pbio.3002820.g002,female,200,um
prostate glandular acinus,PMC11537416,pbio.3002820.g002,female,200,um
prostate glandular acinus,PMC11537416,pbio.3002820.g002,female,200,um
prostate glandular acinus,PMC11537416,pbio.3002820.g002,female,1000,um
nephron,PMC11581798,ANU2024-9388755.002,male,50,um
nephron,PMC11581798,ANU2024-9388755.002,male,100,um
pancreatic acinus,PMC11581798,ANU2024-9388755.002,male,50,um
pancreatic acinus,PMC11581798,ANU2024-9388755.002,male,100,um
nephron,PMC11581798,ANU2024-9388755.002,female,50,um
nephron,PMC11581798,ANU2024-9388755.002,female,100,um
pancreatic acinus,PMC11581798,ANU2024-9388755.002,female,50,um
pancreatic acinus,PMC11581798,ANU2024-9388755.002,female,100,um
crypt of Lieberkuhn of large intestine,PMC11564255,11230_2024_10196_Fig4_HTML,female,75,um
crypt of Lieberkuhn of large intestine,PMC11564255,11230_2024_10196_Fig4_HTML,female,50,um
crypt of Lieberkuhn of large intestine,PMC11564255,11230_2024_10196_Fig4_HTML,female,40,um
nephron,PMC11530456,42003_2024_7062_Fig1_HTML,male,100,um
nephron,PMC11530456,42003_2024_7062_Fig1_HTML,female,100,um
liver lobule,PMC11554683,41419_2024_7218_Fig5_HTML,female,50,um
liver lobule,PMC11554683,41419_2024_7218_Fig5_HTML,female,20,um
thymus lobule,PMC11554683,41419_2024_7218_Fig5_HTML,female,50,um
thymus lobule,PMC11554683,41419_2024_7218_Fig5_HTML,female,20,um
intestinal villus,PMC7738533,41598_2020_78797_Fig1_HTML,female,100,um
nephron,PMC7762844,gr3,female,50,um
nephron,PMC7762844,gr3,female,10,um
nephron,PMC7762844,gr3,female,50,um
nephron,PMC7762844,gr3,female,10,um
